FOMD,TPR,Cut Ratio,Conductance,Flake-ODF,Separability,Density,Cohesiveness,Clustering Coefficient
0.142857143,1,4.73E-05,0.84,0.714285714,0.095238095,0.476190476,0.142857143,0.833333333
0,1,1.63E-05,0.508196721,0.333333333,0.483870968,1,0.6,1
0,1,1.10E-05,0.411764706,0.333333333,0.714285714,1,0.6,1
0.166666667,1,1.63E-05,0.632653061,0.333333333,0.290322581,0.6,0.333333333,0.9
0.166666667,1,6.83E-06,0.419354839,0.166666667,0.692307692,0.6,0.333333333,0.9
0,1,4.21E-06,0.210526316,0.166666667,1.875,1,0.6,1
0.166666667,0.833333333,8.94E-06,0.548387097,0.5,0.411764706,0.466666667,0.5,0.7
0,1,8.94E-06,0.361702128,0.333333333,0.882352941,1,0.6,1
0.166666667,0.833333333,1.52E-05,0.674418605,0.666666667,0.24137931,0.466666667,0.5,0.7
0.333333333,1,3.00E-05,0.802816901,0.5,0.122807018,0.466666667,0.142857143,0.777777778
0.166666667,1,1.84E-05,0.660377358,0.333333333,0.257142857,0.6,0.333333333,0.9
0.333333333,1,1.63E-05,0.58490566,0.333333333,0.35483871,0.733333333,0.454545455,0.866666667
0.5,1,2.21E-05,0.724137931,0.833333333,0.19047619,0.533333333,0.25,0.777777778
0.166666667,1,7.36E-06,0.4375,0.166666667,0.642857143,0.6,0.333333333,0.9
0.166666667,0.666666667,4.21E-06,0.333333333,0.166666667,1,0.533333333,0.428571429,0.55
0.166666667,1,6.31E-05,0.869565217,0.5,0.075,0.6,0.333333333,0.9
0,1,4.36E-05,0.734513274,0.333333333,0.180722892,1,0.6,1
0.166666667,1,3.00E-05,0.76,0.333333333,0.157894737,0.6,0.333333333,0.9
0.333333333,1,2.73E-05,0.764705882,0.5,0.153846154,0.533333333,0.428571429,0.827777778
0.484622554,0.933830382,2.86E-05,0.684500671,0.342031687,0.230459473,0.003880875,0.027375201,0.706870296
0.444444444,1,2.44E-05,0.596566524,0.111111111,0.338129496,0.307189542,0.416666667,0.81710499
0.4,1,7.78E-06,0.373737374,0.133333333,0.837837838,0.295238095,0.047619048,0.835555556
0.266666667,1,9.46E-06,0.463917526,0.2,0.577777778,0.247619048,0.04,0.784444444
0.333333333,0.916666667,1.08E-05,0.482352941,0.333333333,0.536585366,0.333333333,0.157894737,0.743518519
0.416666667,0.916666667,1.03E-05,0.469879518,0.25,0.564102564,0.333333333,0.2,0.801851852
0.4,0.9,5.05E-06,0.307692308,0.2,1.125,0.4,0.294117647,0.758333333
0.2,0.9,1.14E-05,0.5,0.2,0.5,0.4,0.2,0.696666667
0.111111111,1,2.45E-05,0.625,0.444444444,0.3,0.583333333,0.294117647,0.94047619
0.111111111,1,1.86E-05,0.557894737,0.333333333,0.396226415,0.583333333,0.294117647,0.94047619
0.5,1,1.18E-06,0.066666667,0,7,0.75,0.428571429,0.8375
0.25,1,6.31E-06,0.4,0.125,0.75,0.428571429,0.142857143,0.8
0.125,1,1.06E-05,0.428571429,0.25,0.666666667,0.642857143,0.454545455,0.94047619
0.428571429,1,3.15E-06,0.212121212,0,1.857142857,0.619047619,0.4,0.828571429
0.428571429,1,3.15E-06,0.225806452,0,1.714285714,0.571428571,0.555555556,0.795238095
0.142857143,1,9.91E-06,0.47826087,0.285714286,0.545454545,0.571428571,0.333333333,0.914285714
0,1,9.99E-06,0.404255319,0.166666667,0.736842105,0.933333333,1,0.933333333
0.494365139,0.899323817,3.40E-05,0.629387899,0.404207363,0.294422646,0.004747406,0.029411765,0.62880007
0.181818182,1,3.53E-05,0.719298246,0.454545455,0.195121951,0.436363636,0.294117647,0.908008658
0,1,4.21E-06,0.157894737,0.111111111,2.666666667,0.888888889,0.833333333,0.920634921
0,1,4.51E-06,0.192307692,0,2.1,1,0.666666667,1
0.142857143,0.857142857,1.67E-05,0.536231884,0.285714286,0.432432432,0.761904762,0.714285714,0.80952381
0,1,4.21E-06,0.210526316,0.166666667,1.875,1,0.8,1
0.166666667,1,1.58E-06,0.142857143,0,3,0.6,0.333333333,0.9
0.347484277,0.873427673,2.78E-05,0.656480009,0.353773585,0.261637815,0.003608559,0.013079667,0.650129737
0.4375,0.875,4.63E-05,0.830388693,0.5,0.10212766,0.2,0.25,0.694444444
0.466666667,0.733333333,2.12E-05,0.677852349,0.4,0.237623762,0.228571429,0.111111111,0.55047619
0.357142857,1,5.41E-06,0.196721311,0,2.041666667,0.538461538,0.444444444,0.818223047
0.5,0.5,6.94E-06,0.5,0.2,0.5,0.244444444,0.5,0.405555556
0.5,1,6.40E-05,0.783783784,0.7,0.137931034,0.622222222,0.407407407,0.847539683
0.25,0.875,3.31E-05,0.724137931,0.375,0.19047619,0.571428571,0.5,0.753571429
0.25,0.75,3.31E-05,0.777777778,0.625,0.142857143,0.428571429,0.4,0.571428571
0.142857143,1,2.03E-05,0.633802817,0.285714286,0.288888889,0.619047619,0.4,0.923809524
0.428571429,1,2.88E-05,0.653061224,0.428571429,0.265625,0.80952381,0.75,0.885714286
0.428571429,1,2.16E-05,0.666666667,0.714285714,0.25,0.571428571,0.4,0.866666667
0.142857143,1,1.40E-05,0.563636364,0.428571429,0.387096774,0.571428571,0.333333333,0.914285714
0.428571429,1,3.42E-05,0.775510204,0.714285714,0.144736842,0.523809524,0.25,0.80952381
0,1,1.89E-05,0.545454545,0.5,0.416666667,1,0.8,1
0.166666667,0.666666667,5.20E-05,0.860869565,0.666666667,0.080808081,0.533333333,0.333333333,0.583333333
0.333333333,1,1.68E-05,0.695652174,0.666666667,0.21875,0.466666667,0.142857143,0.777777778
0.333333333,0.5,3.63E-05,0.851851852,0.5,0.086956522,0.4,0.333333333,0.277777778
0.166666667,0.833333333,1.42E-05,0.551020408,0.166666667,0.407407407,0.733333333,0.666666667,0.766666667
0.394553515,0.84610513,3.97E-05,0.707182912,0.528815706,0.207030658,0.003290173,0.082352941,0.520671859
0.285714286,1,2.79E-05,0.673913043,0.428571429,0.241935484,0.714285714,0.5,0.885714286
0,1,1.58E-05,0.5,0.333333333,0.5,1,0.6,1
0.375408052,0.578890098,2.21E-05,0.649076783,0.329706202,0.270324887,0.004122602,0.090909091,0.288302541
0.439164867,0.825773938,4.90E-05,0.72015964,0.553635709,0.194290504,0.004327953,0.063386944,0.560546181
0.222222222,0.944444444,3.45E-05,0.696113074,0.333333333,0.218274112,0.281045752,0.0625,0.833309283
0.133333333,0.933333333,3.15E-05,0.572519084,0.466666667,0.373333333,0.533333333,0.310344828,0.889230769
0.307692308,1,4.37E-05,0.72,0.615384615,0.194444444,0.448717949,0.25,0.747802198
0,1,1.72E-05,0.404958678,0.333333333,0.734693878,1,0.625,1
0.333333333,1,7.46E-05,0.91025641,1,0.049295775,0.466666667,0.142857143,0.777777778
0.466133005,0.843596059,5.71E-05,0.613244144,0.543103448,0.315335955,0.006997623,0.103448276,0.31912804
0.334821429,0.924107143,4.55E-05,0.788292683,0.419642857,0.134282178,0.017376682,0.01369863,0.691602891
0.45,0.875,2.95E-05,0.619205298,0.275,0.307486631,0.147435897,0.01754386,0.740620331
0.476190476,1,3.39E-05,0.617486339,0.380952381,0.309734513,0.333333333,0.142857143,0.841008198
0.368421053,0.947368421,3.02E-05,0.645390071,0.315789474,0.274725275,0.292397661,0.142857143,0.766374269
0.263157895,1,1.51E-05,0.579617834,0.263157895,0.362637363,0.192982456,0.090909091,0.822222222
0.277777778,0.944444444,2.44E-05,0.65258216,0.388888889,0.26618705,0.241830065,0.047619048,0.817592593
0.5,0.888888889,1.07E-05,0.504132231,0.277777778,0.491803279,0.196078431,0.25,0.711552028
0.266666667,0.8,1.05E-05,0.568181818,0.333333333,0.38,0.180952381,0.142857143,0.602539683
0.230769231,0.769230769,3.49E-05,0.791208791,0.615384615,0.131944444,0.243589744,0.076923077,0.584615385
0.083333333,1,1.42E-05,0.435483871,0.333333333,0.648148148,0.53030303,0.076923077,0.9375
0.090909091,1,1.55E-05,0.586956522,0.363636364,0.351851852,0.345454545,0.058823529,0.781818182
0.5,0.8,4.42E-06,0.28,0.1,1.285714286,0.4,0.25,0.725
0.5,0.9,3.72E-05,0.776315789,0.4,0.144067797,0.377777778,0.076923077,0.726666667
0.5,1,1.32E-05,0.567567568,0.3,0.380952381,0.355555556,0.2,0.807142857
0.4,1,6.62E-06,0.355932203,0.3,0.904761905,0.422222222,0.333333333,0.802857143
0.1,0.9,1.48E-05,0.594936709,0.5,0.340425532,0.355555556,0.333333333,0.758333333
0.2,0.8,1.39E-05,0.578947368,0.2,0.363636364,0.355555556,0.090909091,0.67
0.111111111,1,2.10E-06,0.176470588,0,2.333333333,0.388888889,0.333333333,0.875661376
0.111111111,1,5.61E-06,0.307692308,0,1.125,0.5,0.25,0.891534392
0.333333333,1,1.86E-05,0.609195402,0.444444444,0.320754717,0.472222222,0.294117647,0.79047619
0.111111111,1,2.03E-05,0.630434783,0.333333333,0.293103448,0.472222222,0.076923077,0.9
0.333333333,0.888888889,1.51E-05,0.573333333,0.333333333,0.372093023,0.444444444,0.4,0.737037037
0.333333333,1,8.41E-06,0.5,0.111111111,0.5,0.333333333,0.142857143,0.774074074
0.222222222,0.777777778,1.26E-05,0.486486486,0.333333333,0.527777778,0.527777778,0.333333333,0.625925926
0.125,1,2.76E-06,0.179487179,0.125,2.285714286,0.571428571,0.25,0.928571429
0.125,1,1.73E-05,0.55,0.375,0.409090909,0.642857143,0.454545455,0.94047619
0.25,0.875,1.06E-05,0.428571429,0.375,0.666666667,0.642857143,0.6,0.782142857
0,1,9.07E-06,0.291139241,0.125,1.217391304,1,0.714285714,1
0.5,1,3.67E-05,0.744,0.625,0.172043011,0.571428571,0.333333333,0.85
0.375,1,4.34E-06,0.297297297,0.125,1.181818182,0.464285714,0.25,0.770833333
0.25,1,7.88E-06,0.5,0.25,0.5,0.357142857,0.142857143,0.816666667
0.125,0.75,4.61E-05,0.774834437,0.625,0.145299145,0.607142857,0.333333333,0.708333333
0.142857143,1,7.66E-06,0.485714286,0.285714286,0.529411765,0.428571429,0.5,0.885714286
0.142857143,1,1.80E-06,0.142857143,0,3,0.571428571,0.333333333,0.914285714
0.142857143,0.857142857,7.66E-06,0.459459459,0.142857143,0.588235294,0.476190476,0.333333333,0.752380952
0.285714286,0.857142857,6.76E-06,0.365853659,0.142857143,0.866666667,0.619047619,0.5,0.676190476
0.285714286,1,2.70E-06,0.1875,0.142857143,2.166666667,0.619047619,0.666666667,0.847619048
0,1,5.23E-05,0.734177215,0.428571429,0.181034483,1,0.833333333,1
0.285714286,0.857142857,1.13E-05,0.609756098,0.428571429,0.32,0.380952381,0.142857143,0.642857143
0.285714286,1,3.20E-05,0.702970297,0.571428571,0.211267606,0.714285714,0.5,0.885714286
0.285714286,0.857142857,2.25E-05,0.757575758,0.571428571,0.16,0.380952381,0.142857143,0.642857143
0.142857143,0.857142857,1.53E-05,0.515151515,0.428571429,0.470588235,0.761904762,0.714285714,0.80952381
0.142857143,1,1.17E-05,0.52,0.142857143,0.461538462,0.571428571,0.333333333,0.914285714
0.428571429,0.857142857,2.61E-05,0.743589744,0.714285714,0.172413793,0.476190476,0.5,0.59047619
0.142857143,0.714285714,8.56E-05,0.887850467,0.571428571,0.063157895,0.571428571,0.333333333,0.657142857
0.142857143,1,3.06E-05,0.739130435,0.571428571,0.176470588,0.571428571,0.333333333,0.914285714
0.166666667,0.666666667,1.37E-05,0.619047619,0.166666667,0.307692308,0.533333333,0.428571429,0.55
0.166666667,0.833333333,9.99E-06,0.463414634,0.166666667,0.578947368,0.733333333,0.666666667,0.766666667
0.333333333,1,1.37E-05,0.52,0.166666667,0.461538462,0.8,0.5,0.844444444
0,1,1.52E-05,0.491525424,0.333333333,0.517241379,1,0.6,1
0,1,1.68E-05,0.516129032,0.166666667,0.46875,1,0.6,1
0.5,1,2.37E-05,0.737704918,0.833333333,0.177777778,0.533333333,0.25,0.777777778
0,1,6.83E-06,0.302325581,0.166666667,1.153846154,1,0.6,1
0.5,1,2.26E-05,0.661538462,0.5,0.255813953,0.733333333,0.6,0.838888889
0.166666667,0.666666667,5.62E-05,0.869918699,0.666666667,0.074766355,0.533333333,0.333333333,0.583333333
0.333333333,1,1.84E-05,0.593220339,0.5,0.342857143,0.8,0.5,0.9
0,1,1.37E-05,0.464285714,0.166666667,0.576923077,1,0.6,1
0.333333333,1,2.00E-05,0.730769231,0.5,0.184210526,0.466666667,0.142857143,0.777777778
0,1,5.20E-05,0.76744186,0.5,0.151515152,1,0.8,1
0.166666667,1,2.00E-05,0.678571429,0.333333333,0.236842105,0.6,0.333333333,0.9
0.333333333,1,3.78E-05,0.75,0.333333333,0.166666667,0.8,0.5,0.9
0.453309157,0.921124207,3.38E-05,0.663434435,0.386219402,0.253653977,0.004911535,0.008403361,0.703879519
0.5,1,1.30E-05,0.460465116,0.125,0.585858586,0.210144928,0.021276596,0.830925325
0.333333333,1,2.52E-06,0.09375,0,4.833333333,0.552380952,0.454545455,0.916658897
0.4,1,3.78E-05,0.671641791,0.266666667,0.244444444,0.419047619,0.368421053,0.786350316
0.285714286,1,2.10E-05,0.592356688,0.285714286,0.344086022,0.351648352,0.2,0.808219955
0.461538462,0.846153846,1.84E-05,0.644067797,0.230769231,0.276315789,0.269230769,0.238095238,0.65042735
0.166666667,1,7.62E-06,0.276190476,0.166666667,1.310344828,0.575757576,0.352941176,0.915151515
0.5,1,2.13E-05,0.618320611,0.416666667,0.308641975,0.378787879,0.25,0.887878788
0.083333333,1,2.68E-05,0.593023256,0.5,0.343137255,0.53030303,0.076923077,0.9375
0.5,0.7,2.52E-06,0.235294118,0,1.625,0.288888889,0.142857143,0.547619048
0.2,1,6.31E-06,0.238095238,0,1.6,0.711111111,0.517241379,0.843015873
0.2,1,2.55E-05,0.566433566,0.5,0.382716049,0.688888889,0.454545455,0.880952381
0.5,1,2.21E-06,0.170731707,0,2.428571429,0.377777778,0.2,0.813333333
0.1,0.9,9.15E-06,0.397260274,0.4,0.75862069,0.488888889,0.272727273,0.796428571
0.333333333,1,1.12E-05,0.470588235,0.222222222,0.5625,0.5,0.4,0.807407407
0.444444444,0.888888889,3.50E-06,0.25,0.111111111,1.5,0.416666667,0.333333333,0.70952381
0.111111111,1,2.94E-05,0.724137931,0.333333333,0.19047619,0.444444444,0.25,0.920634921
0.111111111,0.888888889,2.59E-05,0.660714286,0.333333333,0.256756757,0.527777778,0.333333333,0.761904762
0,1,5.52E-06,0.2,0.125,2,1,0.714285714,1
0.5,1,4.77E-05,0.715976331,0.5,0.198347107,0.857142857,0.8,0.904761905
0.142857143,1,2.21E-05,0.710144928,0.285714286,0.204081633,0.476190476,0.142857143,0.833333333
0,1,3.60E-06,0.16,0,2.625,1,0.833333333,1
0.285714286,0.857142857,3.15E-06,0.212121212,0,1.857142857,0.619047619,0.555555556,0.738095238
0.142857143,0.857142857,8.11E-06,0.473684211,0.428571429,0.555555556,0.476190476,0.333333333,0.752380952
0,1,2.42E-05,0.605263158,0.5,0.326086957,1,0.8,1
0.166666667,1,1.21E-05,0.56097561,0.5,0.391304348,0.6,0.333333333,0.9
0.5,0.833333333,1.42E-05,0.574468085,0.5,0.37037037,0.666666667,0.666666667,0.694444444
0.166666667,0.666666667,1.47E-05,0.636363636,0.333333333,0.285714286,0.533333333,0.333333333,0.583333333
0.166666667,0,7.88E-06,0.6,0.333333333,0.333333333,0.333333333,1,0
0.5,1,6.31E-06,0.315789474,0.166666667,1.083333333,0.866666667,0.75,0.9
0.5,1,3.94E-05,0.742574257,0.833333333,0.173333333,0.866666667,0.75,0.9
0.166666667,1,2.89E-05,0.753424658,0.333333333,0.163636364,0.6,0.333333333,0.9
0,1,4.78E-05,0.752066116,0.833333333,0.164835165,1,0.6,1
0.5,0.666666667,1.16E-05,0.611111111,0.333333333,0.318181818,0.466666667,0.333333333,0.416666667
0.166666667,0.666666667,3.78E-05,0.818181818,0.666666667,0.111111111,0.533333333,0.333333333,0.583333333
0.426767677,0.756313131,4.25E-05,0.746634885,0.53030303,0.169671362,0.005768813,0.02970297,0.5135451
0.470588235,1,2.52E-05,0.515151515,0.294117647,0.470588235,0.470588235,0.3125,0.758819285
0.411764706,0.764705882,7.81E-05,0.871635611,0.647058824,0.073634204,0.227941176,0.1,0.57394958
0.1875,0.75,5.46E-05,0.857585139,0.6875,0.083032491,0.191666667,0.047619048,0.629464286
0.2,0.6,5.01E-05,0.868852459,0.9,0.075471698,0.266666667,0.333333333,0.480952381
0.2,1,5.24E-05,0.81372549,0.4,0.114457831,0.422222222,0.2,0.882857143
0.111111111,0.555555556,2.77E-05,0.738317757,0.777777778,0.17721519,0.388888889,0.333333333,0.488888889
0.125,0.875,3.78E-05,0.813559322,0.375,0.114583333,0.392857143,0.142857143,0.704166667
0.285714286,0.714285714,9.69E-05,0.914893617,0.714285714,0.046511628,0.476190476,0.333333333,0.580952381
0,1,4.05E-05,0.719626168,0.5,0.194805195,1,0.8,1
0.166666667,0.666666667,7.88E-06,0.483870968,0.333333333,0.533333333,0.533333333,0.333333333,0.583333333
0.333333333,1,0.000121423,0.942857143,1,0.03030303,0.466666667,0.142857143,0.777777778
0.166666667,1,4.05E-05,0.810526316,0.666666667,0.116883117,0.6,0.333333333,0.9
0.497142857,0.917142857,3.71E-05,0.665961945,0.442142857,0.250793651,0.004194833,0.025806452,0.656438126
0.307692308,1,3.15E-06,0.119266055,0,3.692307692,0.615384615,0.5,0.878621379
0.461538462,0.923076923,3.15E-06,0.188405797,0.153846154,2.153846154,0.358974359,0.2,0.83006993
0.166666667,1,6.83E-06,0.185714286,0.083333333,2.192307692,0.863636364,0.75,0.972727273
0.090909091,1,1.89E-05,0.6,0.272727273,0.333333333,0.4,0.166666667,0.835497835
0.181818182,1,1.35E-05,0.388429752,0.181818182,0.787234043,0.672727273,0.515151515,0.877417027
0.5,1,1.17E-05,0.397849462,0.1,0.756756757,0.622222222,0.666666667,0.838333333
0.111111111,1,1.40E-06,0.090909091,0,5,0.555555556,0.333333333,0.899470899
0,1,1.58E-06,0.066666667,0,7,1,0.571428571,1
0,1,2.25E-06,0.106382979,0,4.2,1,0.666666667,1
0,1,1.22E-05,0.391304348,0.285714286,0.777777778,1,0.666666667,1
0,1,1.85E-05,0.493975904,0.285714286,0.512195122,1,0.666666667,1
0,1,2.63E-06,0.142857143,0,3,1,0.6,1
0.333333333,1,2.10E-06,0.153846154,0,2.75,0.733333333,0.454545455,0.866666667
0,1,8.41E-06,0.347826087,0.166666667,0.9375,1,0.8,1
0.166666667,0.666666667,2.05E-05,0.709090909,0.666666667,0.205128205,0.533333333,0.333333333,0.583333333
0,1,2.26E-05,0.589041096,0.333333333,0.348837209,1,0.8,1
0.333333333,0.5,1.94E-05,0.755102041,0.5,0.162162162,0.4,0.2,0.388888889
0,1,1.31E-05,0.454545455,0.333333333,0.6,1,0.6,1
0.5,1,8.41E-06,0.380952381,0.166666667,0.8125,0.866666667,0.75,0.9
0.451055662,0.913627639,5.54E-05,0.750555937,0.580934101,0.166172867,0.003721626,0.012987013,0.608152778
0.142857143,0.857142857,2.03E-05,0.714285714,0.571428571,0.2,0.428571429,0.25,0.571428571
0.388384755,0.922867514,3.54E-05,0.691685847,0.439201452,0.22287152,0.004526491,0.013419216,0.688217098
0.285714286,0.928571429,2.26E-05,0.618069815,0.380952381,0.3089701,0.108013937,0.041666667,0.730650038
0.28,1,3.70E-05,0.69928401,0.52,0.215017065,0.21,0.043478261,0.827656566
0.222222222,0.944444444,6.48E-06,0.300813008,0.166666667,1.162162162,0.281045752,0.032258065,0.815520282
0.388888889,0.888888889,2.82E-05,0.657142857,0.444444444,0.260869565,0.274509804,0.135135135,0.79543142
0.272727273,1,5.45E-06,0.28358209,0.090909091,1.263157895,0.436363636,0.4,0.822222222
0.090909091,1,1.03E-05,0.409090909,0.181818182,0.722222222,0.472727273,0.047619048,0.933333333
0.1,0.9,7.88E-06,0.362318841,0.1,0.88,0.488888889,0.263157895,0.836111111
0.2,1,2.05E-05,0.670103093,0.3,0.246153846,0.355555556,0.076923077,0.876666667
0.111111111,0.777777778,3.12E-05,0.787610619,0.666666667,0.134831461,0.333333333,0.142857143,0.625925926
0.111111111,1,2.31E-05,0.578947368,0.666666667,0.363636364,0.666666667,0.5,0.952380952
0.444444444,0.888888889,2.42E-05,0.644859813,0.444444444,0.275362319,0.527777778,0.555555556,0.698941799
0.111111111,1,1.65E-05,0.580246914,0.111111111,0.361702128,0.472222222,0.076923077,0.9
0.222222222,1,9.46E-06,0.391304348,0.111111111,0.777777778,0.583333333,0.5,0.880952381
0.222222222,0.777777778,6.03E-05,0.87755102,0.555555556,0.069767442,0.333333333,0.090909091,0.62962963
0.5,1,1.30E-05,0.407407407,0.25,0.727272727,0.857142857,0.8,0.904761905
0.125,0.875,9.46E-06,0.461538462,0.25,0.583333333,0.5,0.333333333,0.725
0.285714286,1,4.96E-06,0.268292683,0,1.363636364,0.714285714,0.5,0.885714286
0,1,4.33E-05,0.695652174,0.428571429,0.21875,1,0.666666667,1
0.428571429,1,4.60E-05,0.739130435,0.428571429,0.176470588,0.857142857,0.6,0.914285714
0.333333333,1,3.15E-06,0.230769231,0,1.666666667,0.666666667,0.4,0.805555556
0.166666667,1,1.10E-05,0.538461538,0.166666667,0.428571429,0.6,0.333333333,0.9
0.166666667,0.833333333,1.37E-05,0.65,0.5,0.269230769,0.466666667,0.5,0.7
0.333333333,1,3.73E-05,0.76344086,0.666666667,0.154929577,0.733333333,0.666666667,0.866666667
0.166666667,1,1.37E-05,0.590909091,0.166666667,0.346153846,0.6,0.333333333,0.9
0.166666667,0.833333333,2.58E-05,0.690140845,0.333333333,0.224489796,0.733333333,0.666666667,0.766666667
0.485885372,0.780153978,5.44E-05,0.783594024,0.621899059,0.138085519,0.004063302,0.148788927,0.500265515
0.076923077,0.846153846,4.05E-05,0.748878924,0.461538462,0.167664671,0.358974359,0.047619048,0.775091575
0,1,3.11E-05,0.585185185,0.125,0.35443038,1,0.714285714,1
0.25,1,2.76E-05,0.729166667,0.5,0.185714286,0.464285714,0.076923077,0.875
0,1,3.24E-05,0.631578947,0.142857143,0.291666667,1,0.666666667,1
0,1,3.60E-06,0.16,0.142857143,2.625,1,0.666666667,1
0.166666667,0.666666667,2.79E-05,0.768115942,0.5,0.150943396,0.533333333,0.333333333,0.583333333
0.166666667,0.666666667,1.26E-05,0.6,0.333333333,0.333333333,0.533333333,0.333333333,0.583333333
0.473988439,0.716763006,3.82E-05,0.78013788,0.393063584,0.140912348,0.009885231,0.014675052,0.506609359
0.263157895,0.526315789,3.32E-06,0.294117647,0.052631579,1.2,0.140350877,0.1,0.433101986
0.411764706,0.529411765,4.45E-06,0.375,0.117647059,0.833333333,0.147058824,0.111111111,0.305882353
0.4,0.733333333,4.21E-07,0.045454545,0,10.5,0.2,0.25,0.477777778
0.454545455,0.909090909,8.60E-07,0.069767442,0,6.666666667,0.363636364,0.111111111,0.6995671
0.142857143,0.571428571,3.96E-05,0.846153846,0.714285714,0.090909091,0.380952381,0.333333333,0.261904762
0.428571429,0.428571429,1.80E-06,0.222222222,0.142857143,1.75,0.333333333,0.5,0.295238095
0.142857143,1,4.05E-06,0.257142857,0.142857143,1.444444444,0.619047619,0.4,0.923809524
0.46573681,0.829593693,6.70E-05,0.686895546,0.677986659,0.227912712,0.005849382,0.16,0.326351402
0.25,1,4.57E-05,0.794520548,0.75,0.129310345,0.535714286,0.6,0.814285714
0.285714286,0.857142857,3.24E-05,0.818181818,0.857142857,0.111111111,0.380952381,0.142857143,0.642857143
0.491239455,0.903309539,3.45E-05,0.637497149,0.38092148,0.284317233,0.004018305,0.058252427,0.670600751
0.5,0.6,3.78E-06,0.3,0.1,1.166666667,0.311111111,0.4,0.447222222
0,1,1.06E-05,0.325301205,0.125,1.037037037,1,0.571428571,1
0,1,5.18E-05,0.732484076,0.857142857,0.182608696,1,0.666666667,1
0.166666667,0.833333333,1.63E-05,0.58490566,0.333333333,0.35483871,0.733333333,0.666666667,0.766666667
0,1,2.37E-05,0.6,0.333333333,0.333333333,1,0.6,1
0,1,2.16E-05,0.577464789,0.166666667,0.365853659,1,0.6,1
0,1,4.73E-06,0.230769231,0.166666667,1.666666667,1,0.6,1
0.425790754,0.850770479,4.81E-05,0.731722574,0.500405515,0.183319085,0.004517279,0.081081081,0.575110473
0.230769231,1,1.38E-05,0.504424779,0.230769231,0.49122807,0.358974359,0.047619048,0.879487179
0.181818182,0.727272727,2.78E-05,0.751937984,0.545454545,0.164948454,0.290909091,0.076923077,0.609090909
0.111111111,1,1.86E-05,0.595505618,0.333333333,0.339622642,0.5,0.25,0.891534392
0.25,1,5.52E-06,0.333333333,0.125,1,0.5,0.454545455,0.766666667
0.125,0.875,1.38E-05,0.614035088,0.5,0.314285714,0.392857143,0.111111111,0.645833333
0.5,0.625,4.18E-05,0.828125,1,0.103773585,0.392857143,0.2,0.508333333
0.142857143,0.428571429,1.35E-06,0.176470588,0,2.333333333,0.333333333,0.2,0.30952381
0.142857143,1,5.41E-06,0.333333333,0.285714286,1,0.571428571,0.333333333,0.914285714
0.428571429,1,1.85E-05,0.611940299,0.285714286,0.317073171,0.619047619,0.4,0.828571429
0,1,2.61E-05,0.58,0.428571429,0.362068966,1,0.666666667,1
0,1,9.01E-06,0.322580645,0.285714286,1.05,1,0.666666667,1
0,1,3.68E-05,0.7,0.5,0.214285714,1,0.6,1
0.166666667,0.833333333,2.21E-05,0.75,0.333333333,0.166666667,0.466666667,0.5,0.7
0,1,1.58E-06,0.090909091,0,5,1,0.6,1
0,1,1.58E-06,0.090909091,0,5,1,0.6,1
0.166666667,0.833333333,4.68E-05,0.801801802,1,0.123595506,0.733333333,0.666666667,0.766666667
0,1,2.73E-05,0.634146341,0.666666667,0.288461538,1,0.6,1
0.455747126,0.883333333,4.11E-05,0.674369936,0.47183908,0.241432815,0.003599638,0.052631579,0.563227638
0.1,1,1.80E-05,0.564356436,0.4,0.385964912,0.488888889,0.076923077,0.916666667
0.2,0.9,1.01E-05,0.41025641,0.1,0.71875,0.511111111,0.3,0.74
0.444444444,0.666666667,3.50E-06,0.277777778,0,1.3,0.361111111,0.454545455,0.501322751
0.111111111,1,1.47E-05,0.552631579,0.444444444,0.404761905,0.472222222,0.076923077,0.9
0,1,2.21E-05,0.5,0.375,0.5,1,0.571428571,1
0,1,1.63E-05,0.508196721,0.333333333,0.483870968,1,0.8,1
0,1,2.21E-05,0.583333333,0.333333333,0.357142857,1,0.6,1
0.46641791,0.865049751,4.92E-05,0.677729756,0.484452736,0.237757189,0.004588136,0.031746032,0.564669513
0,1,1.21E-05,0.258426966,0.083333333,1.434782609,1,0.545454545,1
0.1,1,1.07E-05,0.404761905,0.2,0.735294118,0.555555556,0.2,0.944444444
0,1,1.16E-05,0.314285714,0.111111111,1.090909091,1,0.625,1
0.285714286,0.857142857,3.47E-05,0.793814433,1,0.12987013,0.476190476,0.333333333,0.7
0.166666667,0.833333333,6.83E-06,0.371428571,0.333333333,0.846153846,0.733333333,0.666666667,0.766666667
0,1,1.05E-06,0.0625,0,7.5,1,0.6,1
0.333333333,1,1.16E-05,0.523809524,0.333333333,0.454545455,0.666666667,0.4,0.805555556
0.166666667,0.5,2.37E-05,0.789473684,0.666666667,0.133333333,0.4,0.333333333,0.361111111
0.418238994,0.908805031,1.66E-05,0.504531722,0.279874214,0.491017964,0.005411577,0.012244898,0.694430691
0.456521739,0.913043478,8.49E-05,0.812335958,0.630434783,0.115508885,0.138164251,0.04,0.734292881
0.4,0.96,7.57E-06,0.38961039,0.24,0.783333333,0.156666667,0.025641026,0.792761905
0.434782609,0.913043478,2.26E-05,0.652173913,0.434782609,0.266666667,0.173913043,0.1,0.746113307
0.428571429,0.714285714,2.79E-05,0.75,0.571428571,0.166666667,0.147619048,0.04,0.542403628
